98,1,y
98,2,y
98,3,u
99,1,u
99,2,u
99,3,n
100,1,y
100,2,u
100,3,n
101,1,u
101,2,u
101,3,u
102,1,y
102,2,u
102,3,n
103,1,y
103,2,u
103,3,u
104,1,u
104,2,u
104,3,n
105,1,u
105,2,n
105,3,y
106,1,u
106,2,n
106,3,n
107,1,n
107,2,y
107,3,n
108,1,u
108,2,u
108,3,u
109,1,u
109,2,y
109,3,y
110,1,u
110,2,y
110,3,y
111,1,n
111,2,y
111,3,n
112,1,u
112,2,u
112,3,u
113,1,u
113,2,u
113,3,u
114,1,u
114,2,n
114,3,n
115,1,y
115,2,u
115,3,y
116,1,u
116,2,y
116,3,u
117,1,u
117,2,n
117,3,y
118,1,u
118,2,u
118,3,u
119,1,n
119,2,u
119,3,y
120,1,n
120,2,u
120,3,y
121,1,y
121,2,u
121,3,y
122,1,y
122,2,n
122,3,n
123,1,u
123,2,n
123,3,u
124,1,n
124,2,u
124,3,u
125,1,n
125,2,y
125,3,n
126,1,u
126,2,u
126,3,n
127,1,y
127,2,u
127,3,n
128,1,y
128,2,u
128,3,u
129,1,y
129,2,u
129,3,y
130,1,u
130,2,u
130,3,n
131,1,u
131,2,u
131,3,n
132,1,n
132,2,n
132,3,n
133,1,u
133,2,u
133,3,y
134,1,u
134,2,u
134,3,y
135,1,n
135,2,u
135,3,u
136,1,u
136,2,y
136,3,y
137,1,y
137,2,n
137,3,y
138,1,n
138,2,n
138,3,n
139,1,u
139,2,y
139,3,u
140,1,u
140,2,u
140,3,u
141,1,n
141,2,n
141,3,u
142,1,u
142,2,u
142,3,u
143,1,y
143,2,n
143,3,u
144,1,u
144,2,n
144,3,u
145,1,u
145,2,u
145,3,u
146,1,u
146,2,u
146,3,n
147,1,n
147,2,n
147,3,u
148,1,y
148,2,u
148,3,n
149,1,u
149,2,u
149,3,y
150,1,u
150,2,n
150,3,u
151,1,u
151,2,u
151,3,u
152,1,n
152,2,y
152,3,u
153,1,y
153,2,y
153,3,y
154,1,y
154,2,n
154,3,u
155,1,u
155,2,y
155,3,u
156,1,n
156,2,n
156,3,n
157,1,u
157,2,n
157,3,n
158,1,n
158,2,u
158,3,y
159,1,n
159,2,u
159,3,n
160,1,u
160,2,u
160,3,u
161,1,y
161,2,y
161,3,n
162,1,y
162,2,u
162,3,u
163,1,u
163,2,y
163,3,u
164,1,y
164,2,u
164,3,n
165,1,y
165,2,u
165,3,y
166,1,y
166,2,u
166,3,n
167,1,y
167,2,u
167,3,u
168,1,y
168,2,y
168,3,u
169,1,u
169,2,n
169,3,u
170,1,u
170,2,u
170,3,u
171,1,n
171,2,y
171,3,u
172,1,n
172,2,u
172,3,u
173,1,y
173,2,u
173,3,u
174,1,n
174,2,y
174,3,u
175,1,y
175,2,u
175,3,n
176,1,n
176,2,n
176,3,u
177,1,u
177,2,u
177,3,u
178,1,u
178,2,u
178,3,u
179,1,n
179,2,u
179,3,n
180,1,n
180,2,u
180,3,n
181,1,y
181,2,n
181,3,n
182,1,u
182,2,y
182,3,u
183,1,y
183,2,n
183,3,y
184,1,u
184,2,u
184,3,y
185,1,n
185,2,n
185,3,u
186,1,n
186,2,n
186,3,u
187,1,n
187,2,y
187,3,u
188,1,u
188,2,u
188,3,u
189,1,y
189,2,u
189,3,u
190,1,u
190,2,y
190,3,u
191,1,n
191,2,u
191,3,y
192,1,u
192,2,n
192,3,n
193,1,u
193,2,u
193,3,n
194,1,u
194,2,y
194,3,n
195,1,u
195,2,u
195,3,u
196,1,y
196,2,u
196,3,n
197,1,u
197,2,u
197,3,y
198,1,y
198,2,n
198,3,n
199,1,u
199,2,n
199,3,n
200,1,n
200,2,y
200,3,u
201,1,y
201,2,n
201,3,u
202,1,u
202,2,u
202,3,u
203,1,u
203,2,u
203,3,n
204,1,n
204,2,u
204,3,u
205,1,n
205,2,u
205,3,u
206,1,y
206,2,u
206,3,u
207,1,u
207,2,u
207,3,n
208,1,n
208,2,u
208,3,y
209,1,n
209,2,y
209,3,y
210,1,n
210,2,y
210,3,n
211,1,u
211,2,n
211,3,y
212,1,n
212,2,u
212,3,u
213,1,u
213,2,u
213,3,u
214,1,y
214,2,u
214,3,n
215,1,y
215,2,n
215,3,y
216,1,u
216,2,u
216,3,n
217,1,u
217,2,n
217,3,u
218,1,u
218,2,n
218,3,n
219,1,n
219,2,n
219,3,y
220,1,u
220,2,u
220,3,u
221,1,u
221,2,u
221,3,n
222,1,u
222,2,y
222,3,y
223,1,u
223,2,u
223,3,y
224,1,u
224,2,y
224,3,u
225,1,u
225,2,y
225,3,u
226,1,u
226,2,n
226,3,y
227,1,n
227,2,u
227,3,u
228,1,y
228,2,u
228,3,u
229,1,y
229,2,u
229,3,u
230,1,y
230,2,y
230,3,u
231,1,n
231,2,y
231,3,u
232,1,u
232,2,u
232,3,n
233,1,u
233,2,y
233,3,n
234,1,u
234,2,y
234,3,u
235,1,u
235,2,y
235,3,y
236,1,n
236,2,y
236,3,u
237,1,u
237,2,y
237,3,u
238,1,u
238,2,u
238,3,y
239,1,u
239,2,u
239,3,n
240,1,u
240,2,u
240,3,u
241,1,u
241,2,y
241,3,y
242,1,u
242,2,y
242,3,y
243,1,y
243,2,u
243,3,u
244,1,u
244,2,u
244,3,n
245,1,u
245,2,u
245,3,u
246,1,y
246,2,u
246,3,u
247,1,u
247,2,y
247,3,u
248,1,u
248,2,u
248,3,n
249,1,n
249,2,y
249,3,u
250,1,n
250,2,y
250,3,u
251,1,n
251,2,u
251,3,n
252,1,u
252,2,n
252,3,u
253,1,n
253,2,y
253,3,n
254,1,u
254,2,y
254,3,n
255,1,u
255,2,u
255,3,u
256,1,u
256,2,u
256,3,u
257,1,u
257,2,u
257,3,y
258,1,u
258,2,y
258,3,u
259,1,y
259,2,n
259,3,u
260,1,u
260,2,n
260,3,u
261,1,u
261,2,n
261,3,n
262,1,u
262,2,n
262,3,y
263,1,n
263,2,n
263,3,u
264,1,y
264,2,y
264,3,u
265,1,u
265,2,y
265,3,u
266,1,n
266,2,n
266,3,u
267,1,n
267,2,u
267,3,u
268,1,n
268,2,u
268,3,n
269,1,n
269,2,n
269,3,y
270,1,u
270,2,y
270,3,y
271,1,n
271,2,n
271,3,u
272,1,y
272,2,n
272,3,y
273,1,u
273,2,u
273,3,u
274,1,y
274,2,u
274,3,u
275,1,y
275,2,n
275,3,u
276,1,u
276,2,y
276,3,n
277,1,y
277,2,u
277,3,y
278,1,u
278,2,u
278,3,u
279,1,u
279,2,u
279,3,u
280,1,u
280,2,n
280,3,y
281,1,u
281,2,u
281,3,u
282,1,n
282,2,y
282,3,y
283,1,u
283,2,y
283,3,u
284,1,y
284,2,n
284,3,n
285,1,n
285,2,n
285,3,u
286,1,u
286,2,u
286,3,y
287,1,u
287,2,y
287,3,y
288,1,u
288,2,u
288,3,n
289,1,u
289,2,u
289,3,n
290,1,n
290,2,u
290,3,u
291,1,n
291,2,y
291,3,y
292,1,u
292,2,u
292,3,u
293,1,u
293,2,n
293,3,u
294,1,y
294,2,n
294,3,y
295,1,n
295,2,n
295,3,n
296,1,y
296,2,y
296,3,u
297,1,n
297,2,u
297,3,u
298,1,n
298,2,u
298,3,n
299,1,y
299,2,y
299,3,u
300,1,n
300,2,u
300,3,y
301,1,y
301,2,n
301,3,n
302,1,y
302,2,u
302,3,y
303,1,n
303,2,n
303,3,u
304,1,u
304,2,u
304,3,u
305,1,y
305,2,u
305,3,y
306,1,u
306,2,u
306,3,u
307,1,n
307,2,u
307,3,y
308,1,u
308,2,u
308,3,n
309,1,u
309,2,n
309,3,n
310,1,u
310,2,u
310,3,u
311,1,n
311,2,y
311,3,u
312,1,n
312,2,n
312,3,y
313,1,u
313,2,u
313,3,u
314,1,y
314,2,n
314,3,y
315,1,u
315,2,y
315,3,y
316,1,u
316,2,y
316,3,n
317,1,u
317,2,y
317,3,u
318,1,n
318,2,y
318,3,n
319,1,u
319,2,u
319,3,n
320,1,u
320,2,n
320,3,n
321,1,n
321,2,y
321,3,n
322,1,u
322,2,n
322,3,u
323,1,y
323,2,u
323,3,u
324,1,y
324,2,u
324,3,u
325,1,u
325,2,u
325,3,n
326,1,u
326,2,u
326,3,u
327,1,u
327,2,y
327,3,n
328,1,u
328,2,u
328,3,n
329,1,u
329,2,n
329,3,u
330,1,y
330,2,u
330,3,n
331,1,n
331,2,u
331,3,n
332,1,u
332,2,u
332,3,n
333,1,n
333,2,y
333,3,y
334,1,y
334,2,u
334,3,n
335,1,u
335,2,u
335,3,u
336,1,u
336,2,n
336,3,u
337,1,n
337,2,u
337,3,y
338,1,n
338,2,u
338,3,y
339,1,n
339,2,u
339,3,u
340,1,u
340,2,y
340,3,n
341,1,y
341,2,n
341,3,y
342,1,n
342,2,y
342,3,u
343,1,y
343,2,u
343,3,u
344,1,y
344,2,u
344,3,y
345,1,n
345,2,u
345,3,y
346,1,u
346,2,n
346,3,y
347,1,u
347,2,u
347,3,y
348,1,u
348,2,u
348,3,n
349,1,u
349,2,n
349,3,y
350,1,n
350,2,y
350,3,n
351,1,u
351,2,n
351,3,u
352,1,u
352,2,y
352,3,y
353,1,u
353,2,u
353,3,y
354,1,u
354,2,n
354,3,u
355,1,u
355,2,y
355,3,u
356,1,u
356,2,y
356,3,n
357,1,u
357,2,n
357,3,u
358,1,n
358,2,y
358,3,n
359,1,n
359,2,u
359,3,y
360,1,y
360,2,u
360,3,y
361,1,y
361,2,u
361,3,y
362,1,u
362,2,n
362,3,y
363,1,y
363,2,u
363,3,u
364,1,y
364,2,u
364,3,y
365,1,n
365,2,u
365,3,n
366,1,y
366,2,n
366,3,y
367,1,n
367,2,u
367,3,n
368,1,u
368,2,n
368,3,u
369,1,u
369,2,y
369,3,u
370,1,y
370,2,y
370,3,u
371,1,u
371,2,u
371,3,y
372,1,y
372,2,n
372,3,y
373,1,u
373,2,u
373,3,n
374,1,y
374,2,n
374,3,y
375,1,u
375,2,u
375,3,y
376,1,n
376,2,u
376,3,n
377,1,n
377,2,y
377,3,y
378,1,u
378,2,y
378,3,u
379,1,y
379,2,u
379,3,y
380,1,n
380,2,u
380,3,y
381,1,y
381,2,y
381,3,n
382,1,u
382,2,n
382,3,y
383,1,u
383,2,n
383,3,n
384,1,n
384,2,u
384,3,n
385,1,u
385,2,u
385,3,u
386,1,u
386,2,u
386,3,n
387,1,y
387,2,u
387,3,n
388,1,u
388,2,n
388,3,y
389,1,u
389,2,u
389,3,y
390,1,u
390,2,y
390,3,n
391,1,n
391,2,u
391,3,u
392,1,y
392,2,y
392,3,u
393,1,u
393,2,u
393,3,u
394,1,u
394,2,u
394,3,u
395,1,u
395,2,y
395,3,u
396,1,n
396,2,y
396,3,u
397,1,u
397,2,n
397,3,u
398,1,u
398,2,n
398,3,y
399,1,u
399,2,u
399,3,y
400,1,u
400,2,y
400,3,y
401,1,u
401,2,n
401,3,n
402,1,u
402,2,u
402,3,n
403,1,u
403,2,u
403,3,y
404,1,y
404,2,u
404,3,n
405,1,y
405,2,u
405,3,n
406,1,n
406,2,u
406,3,y
407,1,n
407,2,u
407,3,u
408,1,n
408,2,u
408,3,u
409,1,u
409,2,u
409,3,y
410,1,u
410,2,u
410,3,n
411,1,y
411,2,n
411,3,y
412,1,y
412,2,y
412,3,n
413,1,n
413,2,u
413,3,u
414,1,n
414,2,y
414,3,u
415,1,n
415,2,u
415,3,y
416,1,u
416,2,u
416,3,y
417,1,u
417,2,u
417,3,n
418,1,n
418,2,u
418,3,u
419,1,n
419,2,n
419,3,n
420,1,y
420,2,y
420,3,y
421,1,u
421,2,y
421,3,n
422,1,y
422,2,n
422,3,n
423,1,u
423,2,y
423,3,u
424,1,y
424,2,n
424,3,n
425,1,u
425,2,u
425,3,y
426,1,u
426,2,u
426,3,u
427,1,n
427,2,y
427,3,u
428,1,y
428,2,u
428,3,u
429,1,u
429,2,u
429,3,u
430,1,u
430,2,u
430,3,n
431,1,u
431,2,u
431,3,y
432,1,u
432,2,u
432,3,n
433,1,y
433,2,n
433,3,y
434,1,u
434,2,u
434,3,y
435,1,y
435,2,y
435,3,u
436,1,u
436,2,u
436,3,u
437,1,u
437,2,u
437,3,u
438,1,n
438,2,n
438,3,u
439,1,n
439,2,n
439,3,n
440,1,n
440,2,n
440,3,n
441,1,u
441,2,u
441,3,y
442,1,n
442,2,y
442,3,y
443,1,n
443,2,n
443,3,n
444,1,n
444,2,n
444,3,y
445,1,u
445,2,y
445,3,y
446,1,y
446,2,n
446,3,u
447,1,u
447,2,n
447,3,y
448,1,y
448,2,u
448,3,u
449,1,n
449,2,y
449,3,y
450,1,n
450,2,y
450,3,u
451,1,u
451,2,y
451,3,n
452,1,u
452,2,y
452,3,u
453,1,u
453,2,u
453,3,u
454,1,y
454,2,u
454,3,y
455,1,u
455,2,u
455,3,y
456,1,y
456,2,u
456,3,u
457,1,u
457,2,u
457,3,y
458,1,u
458,2,y
458,3,y
459,1,u
459,2,y
459,3,u
460,1,y
460,2,y
460,3,u
461,1,n
461,2,y
461,3,y
462,1,y
462,2,n
462,3,u
463,1,n
463,2,y
463,3,n
464,1,n
464,2,y
464,3,n
465,1,n
465,2,u
465,3,u
466,1,u
466,2,u
466,3,u
467,1,y
467,2,u
467,3,u
468,1,n
468,2,y
468,3,u
469,1,u
469,2,u
469,3,u
470,1,u
470,2,y
470,3,y
471,1,n
471,2,n
471,3,n
472,1,n
472,2,u
472,3,y
473,1,n
473,2,n
473,3,u
474,1,y
474,2,u
474,3,u
475,1,u
475,2,u
475,3,u
476,1,u
476,2,y
476,3,u
477,1,n
477,2,y
477,3,u
478,1,n
478,2,y
478,3,n
479,1,u
479,2,u
479,3,n
480,1,y
480,2,y
480,3,u
481,1,y
481,2,y
481,3,n
482,1,n
482,2,n
482,3,u
483,1,y
483,2,u
483,3,u
484,1,y
484,2,n
484,3,u
485,1,n
485,2,u
485,3,u
486,1,n
486,2,u
486,3,n
487,1,n
487,2,n
487,3,u
488,1,u
488,2,u
488,3,y
489,1,u
489,2,u
489,3,n
490,1,y
490,2,u
490,3,n
491,1,u
491,2,n
491,3,n
492,1,y
492,2,u
492,3,u
493,1,u
493,2,u
493,3,n
494,1,n
494,2,u
494,3,y
495,1,u
495,2,n
495,3,y
496,1,y
496,2,u
496,3,n
497,1,u
497,2,n
497,3,y
498,1,n
498,2,u
498,3,u
499,1,n
499,2,u
499,3,u
500,1,u
500,2,y
500,3,n
501,1,u
501,2,y
501,3,y
502,1,n
502,2,n
502,3,y
503,1,n
503,2,u
503,3,u
504,1,u
504,2,n
504,3,n
505,1,u
505,2,u
505,3,y
506,1,n
506,2,y
506,3,n
507,1,n
507,2,u
507,3,u
508,1,n
508,2,u
508,3,u
509,1,n
509,2,y
509,3,u
510,1,u
510,2,n
510,3,n
511,1,y
511,2,y
511,3,u
512,1,n
512,2,y
512,3,n
513,1,y
513,2,u
513,3,n
514,1,u
514,2,n
514,3,u
515,1,n
515,2,n
515,3,n
516,1,n
516,2,u
516,3,u
517,1,y
517,2,y
517,3,y
518,1,y
518,2,u
518,3,n
519,1,u
519,2,u
519,3,u
520,1,y
520,2,n
520,3,u
521,1,y
521,2,u
521,3,u
522,1,u
522,2,y
522,3,n
523,1,n
523,2,y
523,3,y
524,1,u
524,2,n
524,3,u
525,1,y
525,2,n
525,3,y
526,1,u
526,2,u
526,3,n
527,1,y
527,2,u
527,3,u
528,1,u
528,2,u
528,3,u
529,1,y
529,2,y
529,3,u
530,1,n
530,2,u
530,3,u
531,1,y
531,2,u
531,3,y
532,1,u
532,2,n
532,3,u
533,1,u
533,2,u
533,3,n
534,1,y
534,2,u
534,3,u
535,1,u
535,2,u
535,3,y
536,1,u
536,2,u
536,3,y
537,1,u
537,2,u
537,3,u
538,1,u
538,2,u
538,3,n
539,1,u
539,2,u
539,3,y
540,1,y
540,2,u
540,3,n
541,1,u
541,2,y
541,3,u
542,1,u
542,2,u
542,3,u
543,1,y
543,2,n
543,3,u
544,1,y
544,2,u
544,3,u
545,1,n
545,2,y
545,3,u
546,1,u
546,2,n
546,3,u
547,1,u
547,2,u
547,3,u
548,1,u
548,2,n
548,3,y
549,1,y
549,2,y
549,3,u
550,1,n
550,2,u
550,3,n
551,1,u
551,2,n
551,3,n
552,1,u
552,2,n
552,3,u
553,1,y
553,2,y
553,3,u
554,1,y
554,2,y
554,3,y
555,1,y
555,2,u
555,3,u
556,1,n
556,2,u
556,3,u
557,1,u
557,2,u
557,3,u
558,1,y
558,2,u
558,3,y
559,1,n
559,2,n
559,3,y
560,1,u
560,2,y
560,3,u
561,1,n
561,2,u
561,3,u
562,1,y
562,2,y
562,3,u
563,1,n
563,2,y
563,3,y
564,1,u
564,2,u
564,3,y
565,1,u
565,2,y
565,3,y
566,1,y
566,2,n
566,3,n
567,1,u
567,2,y
567,3,u
568,1,n
568,2,n
568,3,u
569,1,u
569,2,u
569,3,u
570,1,y
570,2,n
570,3,u
571,1,u
571,2,y
571,3,u
572,1,y
572,2,n
572,3,y
573,1,n
573,2,u
573,3,u
574,1,u
574,2,y
574,3,u
575,1,u
575,2,n
575,3,y
576,1,u
576,2,y
576,3,u
577,1,n
577,2,u
577,3,y
578,1,y
578,2,u
578,3,y
579,1,n
579,2,u
579,3,n
580,1,u
580,2,n
580,3,u
581,1,n
581,2,u
581,3,n
582,1,y
582,2,u
582,3,u
583,1,n
583,2,n
583,3,u
584,1,y
584,2,u
584,3,u
585,1,u
585,2,u
585,3,u
586,1,u
586,2,n
586,3,u
587,1,u
587,2,n
587,3,u
588,1,u
588,2,u
588,3,u
589,1,u
589,2,y
589,3,n
590,1,u
590,2,u
590,3,n
591,1,y
591,2,y
591,3,u
592,1,u
592,2,u
592,3,y
593,1,u
593,2,y
593,3,u
594,1,n
594,2,u
594,3,u
595,1,n
595,2,y
595,3,n
596,1,n
596,2,u
596,3,u
597,1,y
597,2,y
597,3,u
598,1,n
598,2,n
598,3,u
599,1,u
599,2,y
599,3,u
600,1,u
600,2,u
600,3,u
601,1,n
601,2,y
601,3,u
602,1,n
602,2,n
602,3,n
603,1,u
603,2,n
603,3,u
604,1,u
604,2,n
604,3,u
605,1,u
605,2,u
605,3,u
606,1,n
606,2,y
606,3,y
607,1,u
607,2,u
607,3,u
608,1,n
608,2,u
608,3,u
609,1,y
609,2,y
609,3,y
610,1,y
610,2,u
610,3,y
611,1,n
611,2,n
611,3,u
612,1,u
612,2,n
612,3,y
613,1,u
613,2,u
613,3,n
614,1,y
614,2,u
614,3,n
615,1,u
615,2,y
615,3,u
616,1,u
616,2,y
616,3,n
617,1,n
617,2,n
617,3,u
618,1,n
618,2,y
618,3,y
619,1,u
619,2,u
619,3,y
620,1,u
620,2,n
620,3,u
621,1,y
621,2,n
621,3,n
622,1,u
622,2,u
622,3,y
623,1,y
623,2,u
623,3,u
624,1,u
624,2,n
624,3,y
625,1,n
625,2,n
625,3,n
626,1,u
626,2,u
626,3,n
627,1,n
627,2,n
627,3,u
628,1,y
628,2,u
628,3,y
629,1,u
629,2,u
629,3,n
630,1,n
630,2,u
630,3,u
631,1,n
631,2,u
631,3,u
632,1,y
632,2,n
632,3,y
633,1,n
633,2,y
633,3,n
634,1,y
634,2,y
634,3,n
635,1,u
635,2,u
635,3,n
636,1,u
636,2,y
636,3,u
637,1,n
637,2,u
637,3,y
638,1,n
638,2,y
638,3,n
639,1,u
639,2,n
639,3,y
640,1,u
640,2,y
640,3,n
641,1,y
641,2,u
641,3,u
642,1,u
642,2,u
642,3,u
643,1,y
643,2,u
643,3,y
644,1,u
644,2,u
644,3,u
645,1,u
645,2,u
645,3,n
646,1,y
646,2,y
646,3,u
647,1,u
647,2,n
647,3,u
648,1,y
648,2,n
648,3,n
649,1,n
649,2,y
649,3,u
650,1,y
650,2,u
650,3,u
651,1,u
651,2,n
651,3,n
652,1,n
652,2,u
652,3,u
653,1,n
653,2,n
653,3,u
654,1,u
654,2,n
654,3,n
655,1,u
655,2,u
655,3,u
656,1,n
656,2,u
656,3,u
657,1,u
657,2,y
657,3,u
658,1,u
658,2,u
658,3,u
659,1,n
659,2,u
659,3,u
660,1,n
660,2,u
660,3,u
661,1,u
661,2,u
661,3,n
662,1,n
662,2,n
662,3,u
663,1,u
663,2,n
663,3,y
664,1,y
664,2,n
664,3,y
665,1,u
665,2,u
665,3,u
666,1,n
666,2,u
666,3,u
667,1,y
667,2,u
667,3,u
668,1,u
668,2,u
668,3,u
669,1,u
669,2,u
669,3,y
670,1,u
670,2,u
670,3,u
671,1,n
671,2,y
671,3,y
672,1,n
672,2,u
672,3,u
673,1,n
673,2,u
673,3,u
674,1,u
674,2,y
674,3,n
675,1,n
675,2,n
675,3,u
676,1,u
676,2,u
676,3,u
677,1,y
677,2,n
677,3,u
678,1,u
678,2,n
678,3,u
679,1,n
679,2,y
679,3,n
680,1,n
680,2,y
680,3,y
681,1,u
681,2,n
681,3,n
682,1,u
682,2,n
682,3,u
683,1,u
683,2,y
683,3,u
684,1,n
684,2,u
684,3,u
685,1,y
685,2,n
685,3,n
686,1,y
686,2,u
686,3,u
687,1,u
687,2,y
687,3,n
688,1,n
688,2,n
688,3,n
689,1,u
689,2,n
689,3,n
690,1,y
690,2,y
690,3,u
691,1,n
691,2,n
691,3,u
692,1,n
692,2,y
692,3,y
693,1,u
693,2,u
693,3,n
694,1,n
694,2,u
694,3,u
695,1,n
695,2,y
695,3,y
696,1,u
696,2,y
696,3,y
697,1,u
697,2,n
697,3,y
698,1,n
698,2,y
698,3,n
699,1,u
699,2,y
699,3,y
700,1,u
700,2,y
700,3,u
701,1,y
701,2,n
701,3,u
702,1,n
702,2,n
702,3,y
703,1,n
703,2,u
703,3,u
704,1,u
704,2,u
704,3,n
705,1,u
705,2,u
705,3,n
706,1,u
706,2,u
706,3,u
707,1,u
707,2,u
707,3,u
708,1,n
708,2,n
708,3,u
709,1,y
709,2,u
709,3,u
710,1,u
710,2,n
710,3,n
711,1,y
711,2,n
711,3,u
712,1,u
712,2,y
712,3,u
713,1,u
713,2,u
713,3,u
714,1,u
714,2,u
714,3,n
715,1,n
715,2,u
715,3,y
716,1,y
716,2,u
716,3,u
717,1,u
717,2,n
717,3,y
718,1,u
718,2,y
718,3,u
719,1,y
719,2,n
719,3,u
720,1,y
720,2,y
720,3,n
721,1,n
721,2,y
721,3,u
722,1,n
722,2,u
722,3,y
723,1,u
723,2,u
723,3,n
724,1,n
724,2,y
724,3,u
725,1,u
725,2,n
725,3,u
726,1,y
726,2,n
726,3,n
727,1,n
727,2,n
727,3,n
728,1,y
728,2,u
728,3,u
729,1,u
729,2,u
729,3,n
730,1,n
730,2,y
730,3,u
731,1,u
731,2,u
731,3,u
732,1,u
732,2,y
732,3,u
733,1,n
733,2,n
733,3,u
734,1,u
734,2,n
734,3,n
735,1,u
735,2,u
735,3,u
736,1,n
736,2,u
736,3,y
737,1,u
737,2,n
737,3,n
738,1,y
738,2,n
738,3,u
739,1,n
739,2,n
739,3,y
740,1,u
740,2,u
740,3,u
741,1,y
741,2,n
741,3,y
742,1,u
742,2,y
742,3,y
743,1,y
743,2,y
743,3,u
744,1,u
744,2,y
744,3,u
745,1,u
745,2,n
745,3,n
746,1,n
746,2,u
746,3,n
747,1,u
747,2,u
747,3,u
748,1,u
748,2,y
748,3,n
749,1,n
749,2,y
749,3,u
750,1,y
750,2,u
750,3,y
751,1,y
751,2,n
751,3,y
752,1,u
752,2,u
752,3,u
753,1,y
753,2,u
753,3,y
754,1,u
754,2,y
754,3,n
755,1,y
755,2,y
755,3,y
756,1,u
756,2,n
756,3,u
757,1,u
757,2,n
757,3,n
758,1,u
758,2,y
758,3,n
759,1,u
759,2,n
759,3,u
760,1,y
760,2,u
760,3,n
761,1,n
761,2,n
761,3,n
762,1,u
762,2,y
762,3,u
763,1,n
763,2,n
763,3,n
764,1,n
764,2,u
764,3,u
765,1,y
765,2,u
765,3,u
766,1,u
766,2,y
766,3,u
767,1,y
767,2,u
767,3,u
768,1,y
768,2,u
768,3,u
769,1,y
769,2,u
769,3,y
770,1,u
770,2,y
770,3,u
771,1,u
771,2,y
771,3,n
772,1,y
772,2,n
772,3,u
773,1,n
773,2,u
773,3,y
774,1,u
774,2,y
774,3,n
775,1,u
775,2,u
775,3,n
776,1,y
776,2,u
776,3,u
777,1,n
777,2,u
